user_id,text,timestamp,label
733,Today was productive and fun,2024-12-13,0
919,I feel empty inside,2024-09-23,1
711,I have no motivation anymore,2024-06-02,1
1628,I feel empty inside,2024-08-06,1
744,I feel very sad and lonely,2024-09-28,1
953,I enjoyed a nice walk outside,2024-02-06,0
1552,I had a good conversation today,2024-04-07,0
631,Life feels meaningless,2024-07-30,1
1075,I love playing sports,2024-11-29,0
254,I had a good conversation today,2024-12-29,0
107,Life feels meaningless,2024-01-29,1
177,I love playing sports,2024-07-07,0
351,I love playing sports,2024-04-23,0
1020,I feel very sad and lonely,2024-11-26,1
1448,Today was productive and fun,2024-02-20,0
1378,I am excited about tomorrow,2024-03-29,0
841,I love playing sports,2024-10-15,0
1285,Today was a relaxing day,2024-01-23,0
985,I love playing sports,2024-12-20,0
407,I am excited about tomorrow,2024-02-11,0
1529,I have no motivation anymore,2024-01-22,1
568,I enjoyed spending time with friends,2024-07-02,0
1493,I feel happy and motivated,2024-03-22,0
385,Life feels meaningless,2024-01-02,1
682,I feel very lonely these days,2024-10-25,1
1377,I feel empty inside,2024-07-05,1
1026,I feel like nobody understands me,2024-01-31,1
1274,I enjoyed a nice walk outside,2024-05-20,0
790,I feel very lonely these days,2024-03-07,1
798,I enjoyed spending time with friends,2024-04-25,0
727,Today was productive and fun,2024-07-30,0
390,I feel like nobody understands me,2024-02-06,1
1534,I feel hopeless about my future,2024-11-29,1
1510,I have no motivation anymore,2024-07-23,1
1164,I feel tired of everything,2024-02-26,1
369,Today was productive and fun,2024-01-01,0
382,I am excited about tomorrow,2024-12-21,0
292,I feel hopeless about my future,2024-10-20,1
1700,I can't find joy in anything,2024-07-26,1
397,I feel very lonely these days,2024-11-05,1
330,I feel like nobody understands me,2024-11-02,1
399,I feel like nobody understands me,2024-12-04,1
61,I had a great day today,2024-12-14,0
1388,I enjoyed spending time with friends,2024-04-28,0
1070,I can't find joy in anything,2024-08-19,1
853,I have no motivation anymore,2024-03-26,1
1263,I feel hopeless about my future,2024-09-26,1
1683,I love playing sports,2024-03-11,0
355,I had a great day today,2024-05-30,0
298,I had a great day today,2024-07-17,0
519,Life feels meaningless,2024-06-23,1
1473,I am excited about tomorrow,2024-03-10,0
631,I am excited about tomorrow,2024-11-06,0
55,I have no motivation anymore,2024-09-22,1
1067,Today was productive and fun,2024-12-09,0
1691,Life feels meaningless,2024-02-02,1
625,I feel like nobody understands me,2024-12-28,1
1291,Today was a relaxing day,2024-04-14,0
1791,I feel happy and motivated,2024-08-17,0
1821,Today was productive and fun,2024-08-23,0
1692,I had a good conversation today,2024-07-01,0
1842,I enjoyed spending time with friends,2024-11-27,0
1005,I am excited about tomorrow,2024-06-15,0
19,Life feels meaningless,2024-09-13,1
1613,I love playing sports,2024-05-03,0
274,I feel empty inside,2024-10-02,1
248,I had a good conversation today,2024-07-24,0
367,Today was productive and fun,2024-01-16,0
542,Today was productive and fun,2024-05-17,0
400,I am excited about tomorrow,2024-01-28,0
1448,I can't find joy in anything,2024-03-17,1
1768,I watched a great movie today,2024-08-20,0
303,I feel very sad and lonely,2024-09-23,1
1068,I enjoyed a nice walk outside,2024-02-21,0
981,I love playing sports,2024-11-01,0
99,Life feels meaningless,2024-06-04,1
97,I love playing sports,2024-10-06,0
147,Today was productive and fun,2024-11-25,0
1786,I feel tired of everything,2024-10-09,1
251,Today was productive and fun,2024-01-06,0
659,I love playing sports,2024-05-29,0
1137,I feel empty inside,2024-04-24,1
1631,I feel very sad and lonely,2024-10-07,1
897,Today was a relaxing day,2024-06-09,0
1375,I have no motivation anymore,2024-05-23,1
862,I feel like nobody understands me,2024-07-17,1
928,I enjoyed a nice walk outside,2024-06-11,0
1765,Today was productive and fun,2024-10-30,0
830,I feel like nobody understands me,2024-06-12,1
759,Today was productive and fun,2024-03-26,0
1200,I feel happy and motivated,2024-04-26,0
616,I love playing sports,2024-02-14,0
1194,I feel empty inside,2024-01-08,1
1563,Nothing makes me happy anymore,2024-05-28,1
491,I feel tired of everything,2024-12-14,1
985,I am excited about tomorrow,2024-10-05,0
1054,I had a good conversation today,2024-03-27,0
72,I am excited about tomorrow,2024-12-16,0
332,I feel empty inside,2024-09-17,1
169,I can't find joy in anything,2024-05-18,1
145,I feel tired of everything,2024-08-17,1
1606,I feel empty inside,2024-08-26,1
1889,Today was a relaxing day,2024-06-23,0
835,I feel hopeless about my future,2024-09-08,1
1068,Life feels meaningless,2024-01-16,1
839,I feel very sad and lonely,2024-06-28,1
1996,I have no motivation anymore,2024-06-20,1
1765,I had a good conversation today,2024-09-26,0
416,Today was productive and fun,2024-06-08,0
165,I feel like nobody understands me,2024-09-05,1
1967,I watched a great movie today,2024-11-20,0
1073,Today was a relaxing day,2024-10-09,0
569,Today was a relaxing day,2024-10-25,0
332,Today was productive and fun,2024-11-13,0
1009,I watched a great movie today,2024-04-11,0
742,Life feels meaningless,2024-08-04,1
1094,Nothing makes me happy anymore,2024-08-01,1
1776,I have no motivation anymore,2024-10-07,1
780,I love playing sports,2024-08-07,0
225,I feel very lonely these days,2024-09-20,1
1106,I have no motivation anymore,2024-05-27,1
403,Today was productive and fun,2024-09-18,0
1215,Life feels meaningless,2024-11-03,1
1087,I am excited about tomorrow,2024-06-19,0
1275,I am excited about tomorrow,2024-08-22,0
815,I feel hopeless about my future,2024-01-09,1
376,I feel very lonely these days,2024-09-01,1
1878,I feel happy and motivated,2024-08-13,0
1392,I have no motivation anymore,2024-11-16,1
577,Life feels meaningless,2024-11-06,1
1271,I watched a great movie today,2024-02-03,0
1740,I enjoyed spending time with friends,2024-05-18,0
1906,I feel like nobody understands me,2024-03-28,1
1113,I can't find joy in anything,2024-09-19,1
1454,I have no motivation anymore,2024-11-03,1
626,I watched a great movie today,2024-09-30,0
986,I feel happy and motivated,2024-07-09,0
392,I feel empty inside,2024-10-05,1
1825,I feel tired of everything,2024-07-15,1
1466,I love playing sports,2024-01-17,0
279,I have no motivation anymore,2024-11-01,1
1963,I feel happy and motivated,2024-08-02,0
1020,I feel like nobody understands me,2024-10-03,1
335,I feel tired of everything,2024-03-07,1
1897,I feel hopeless about my future,2024-08-25,1
84,I have no motivation anymore,2024-03-04,1
997,Life feels meaningless,2024-05-01,1
1560,I feel tired of everything,2024-12-13,1
1486,I am excited about tomorrow,2024-06-16,0
545,I had a good conversation today,2024-11-17,0
1175,I watched a great movie today,2024-08-15,0
1020,Nothing makes me happy anymore,2024-02-10,1
269,Life feels meaningless,2024-02-23,1
716,I have no motivation anymore,2024-03-26,1
1168,I feel like nobody understands me,2024-11-09,1
265,I enjoyed a nice walk outside,2024-03-01,0
5,I had a good conversation today,2024-05-18,0
775,I feel tired of everything,2024-01-30,1
53,Today was productive and fun,2024-10-27,0
1983,Today was productive and fun,2024-05-19,0
1104,I had a good conversation today,2024-03-04,0
976,I enjoyed a nice walk outside,2024-01-18,0
331,I have no motivation anymore,2024-03-29,1
971,I love playing sports,2024-04-14,0
1324,I had a good conversation today,2024-03-14,0
166,I have no motivation anymore,2024-11-20,1
78,Nothing makes me happy anymore,2024-12-07,1
1879,I feel tired of everything,2024-06-23,1
1186,Life feels meaningless,2024-04-08,1
1224,I have no motivation anymore,2024-12-03,1
348,I love playing sports,2024-09-06,0
719,I enjoyed spending time with friends,2024-01-15,0
53,I had a good conversation today,2024-11-09,0
625,I enjoyed a nice walk outside,2024-09-19,0
837,I feel tired of everything,2024-09-24,1
444,Today was a relaxing day,2024-04-01,0
1457,I am excited about tomorrow,2024-02-26,0
475,I enjoyed a nice walk outside,2024-11-30,0
514,I can't find joy in anything,2024-08-06,1
1343,Nothing makes me happy anymore,2024-11-03,1
1643,I can't find joy in anything,2024-01-19,1
707,I feel happy and motivated,2024-12-23,0
1875,Today was productive and fun,2024-10-17,0
1135,I feel like nobody understands me,2024-05-03,1
925,Today was productive and fun,2024-05-18,0
1585,I feel tired of everything,2024-04-09,1
1955,Today was productive and fun,2024-05-19,0
985,I feel hopeless about my future,2024-12-27,1
1279,I feel like nobody understands me,2024-02-06,1
87,I have no motivation anymore,2024-07-27,1
745,Life feels meaningless,2024-03-02,1
1120,Today was a relaxing day,2024-09-01,0
550,Today was a relaxing day,2024-11-14,0
186,I feel very sad and lonely,2024-04-08,1
951,I had a great day today,2024-11-27,0
491,I feel empty inside,2024-04-24,1
957,Life feels meaningless,2024-07-09,1
53,I had a great day today,2024-11-01,0
928,I feel very sad and lonely,2024-02-28,1
782,I watched a great movie today,2024-10-01,0
1695,Life feels meaningless,2024-08-31,1
873,I had a great day today,2024-01-22,0
1851,I feel very sad and lonely,2024-07-27,1
614,I have no motivation anymore,2024-01-27,1
1135,I feel happy and motivated,2024-05-28,0
1442,I feel empty inside,2024-10-23,1
161,I have no motivation anymore,2024-01-19,1
1176,I feel empty inside,2024-11-08,1
1657,I am excited about tomorrow,2024-08-24,0
465,I feel very sad and lonely,2024-04-08,1
1110,Today was productive and fun,2024-10-09,0
1147,I love playing sports,2024-09-26,0
1720,I feel tired of everything,2024-12-26,1
667,Life feels meaningless,2024-10-03,1
126,I feel empty inside,2024-11-27,1
849,Life feels meaningless,2024-10-12,1
1929,I feel tired of everything,2024-12-15,1
862,I feel empty inside,2024-05-23,1
1651,I had a great day today,2024-05-13,0
340,I feel like nobody understands me,2024-08-06,1
1470,I enjoyed a nice walk outside,2024-01-18,0
406,Today was productive and fun,2024-06-26,0
1145,I feel empty inside,2024-11-28,1
1359,I feel hopeless about my future,2024-12-03,1
353,I have no motivation anymore,2024-07-22,1
424,I feel hopeless about my future,2024-04-28,1
927,I am excited about tomorrow,2024-03-31,0
1625,Life feels meaningless,2024-11-04,1
557,I feel happy and motivated,2024-02-19,0
894,I feel tired of everything,2024-11-15,1
368,I have no motivation anymore,2024-09-13,1
417,Life feels meaningless,2024-08-23,1
509,I feel very lonely these days,2024-07-06,1
1125,I enjoyed a nice walk outside,2024-05-26,0
768,I can't find joy in anything,2024-02-03,1
711,I love playing sports,2024-05-07,0
1445,I watched a great movie today,2024-08-29,0
459,I had a good conversation today,2024-08-18,0
1708,Today was productive and fun,2024-02-10,0
43,I had a good conversation today,2024-08-05,0
1136,I can't find joy in anything,2024-07-26,1
1489,I enjoyed spending time with friends,2024-06-14,0
960,Today was a relaxing day,2024-11-16,0
1190,I feel like nobody understands me,2024-03-25,1
203,I feel tired of everything,2024-03-26,1
502,I had a good conversation today,2024-04-07,0
361,I watched a great movie today,2024-10-25,0
192,I feel happy and motivated,2024-04-12,0
56,I feel very lonely these days,2024-01-24,1
275,I am excited about tomorrow,2024-12-30,0
1631,Today was a relaxing day,2024-03-17,0
1940,I can't find joy in anything,2024-08-23,1
1364,Nothing makes me happy anymore,2024-12-23,1
1606,I feel hopeless about my future,2024-09-28,1
928,I had a good conversation today,2024-08-21,0
317,I feel tired of everything,2024-06-04,1
1169,I enjoyed spending time with friends,2024-06-05,0
304,I feel very lonely these days,2024-06-18,1
1201,I feel happy and motivated,2024-01-30,0
765,I enjoyed spending time with friends,2024-01-09,0
1770,I feel happy and motivated,2024-05-29,0
956,Life feels meaningless,2024-12-29,1
329,I can't find joy in anything,2024-09-02,1
1838,I am excited about tomorrow,2024-08-04,0
1736,Life feels meaningless,2024-07-12,1
1711,I enjoyed a nice walk outside,2024-01-24,0
278,I feel very sad and lonely,2024-09-26,1
706,I have no motivation anymore,2024-12-20,1
709,Today was a relaxing day,2024-10-17,0
1935,Life feels meaningless,2024-01-24,1
992,I feel very lonely these days,2024-10-15,1
1822,I can't find joy in anything,2024-12-30,1
785,Nothing makes me happy anymore,2024-11-11,1
1673,I had a great day today,2024-07-11,0
1917,I am excited about tomorrow,2024-07-25,0
340,I watched a great movie today,2024-02-07,0
1913,I had a great day today,2024-11-25,0
1742,I enjoyed spending time with friends,2024-08-03,0
1171,I enjoyed a nice walk outside,2024-07-10,0
271,I feel very lonely these days,2024-12-17,1
42,I enjoyed spending time with friends,2024-01-22,0
578,I feel hopeless about my future,2024-05-13,1
1850,I love playing sports,2024-07-07,0
1930,I watched a great movie today,2024-06-18,0
168,I had a good conversation today,2024-08-28,0
1102,Today was productive and fun,2024-02-19,0
1001,I feel very lonely these days,2024-09-07,1
1894,I watched a great movie today,2024-07-07,0
294,I am excited about tomorrow,2024-06-29,0
1108,I feel happy and motivated,2024-11-30,0
1869,Nothing makes me happy anymore,2024-06-09,1
250,I had a good conversation today,2024-01-29,0
1482,I feel like nobody understands me,2024-10-01,1
667,I feel very lonely these days,2024-11-28,1
420,I enjoyed a nice walk outside,2024-01-24,0
719,Today was productive and fun,2024-02-09,0
1380,I feel very lonely these days,2024-08-10,1
1215,I love playing sports,2024-10-12,0
350,I feel very sad and lonely,2024-06-01,1
600,I have no motivation anymore,2024-10-01,1
967,I can't find joy in anything,2024-12-17,1
287,I feel tired of everything,2024-01-14,1
1648,I feel hopeless about my future,2024-10-21,1
69,I feel happy and motivated,2024-01-06,0
123,Today was a relaxing day,2024-03-19,0
1578,I feel tired of everything,2024-10-09,1
1059,I feel like nobody understands me,2024-10-06,1
1218,I feel empty inside,2024-07-20,1
636,I can't find joy in anything,2024-06-02,1
1573,I feel like nobody understands me,2024-08-11,1
1369,I feel like nobody understands me,2024-01-11,1
515,Life feels meaningless,2024-11-05,1
1508,I feel happy and motivated,2024-10-22,0
796,I had a great day today,2024-02-13,0
70,I feel happy and motivated,2024-07-19,0
1501,I enjoyed a nice walk outside,2024-06-22,0
151,I had a great day today,2024-03-05,0
1174,I feel very sad and lonely,2024-12-03,1
597,I feel like nobody understands me,2024-11-17,1
1608,I enjoyed spending time with friends,2024-03-11,0
377,I feel very lonely these days,2024-07-23,1
523,Life feels meaningless,2024-10-12,1
1612,I feel very lonely these days,2024-12-19,1
902,Today was productive and fun,2024-05-21,0
654,I can't find joy in anything,2024-03-26,1
1885,I feel tired of everything,2024-05-17,1
510,I feel empty inside,2024-02-08,1
891,I had a good conversation today,2024-01-25,0
1253,Nothing makes me happy anymore,2024-09-19,1
1378,Today was a relaxing day,2024-05-02,0
96,I had a good conversation today,2024-04-19,0
713,I enjoyed a nice walk outside,2024-01-30,0
1856,I can't find joy in anything,2024-05-15,1
875,Nothing makes me happy anymore,2024-07-08,1
613,I enjoyed a nice walk outside,2024-10-04,0
1831,I watched a great movie today,2024-05-04,0
1610,I had a great day today,2024-09-30,0
1363,I am excited about tomorrow,2024-09-06,0
55,Life feels meaningless,2024-10-04,1
1365,I feel very sad and lonely,2024-10-10,1
1239,Nothing makes me happy anymore,2024-02-27,1
1843,I have no motivation anymore,2024-08-03,1
1990,I feel tired of everything,2024-02-13,1
951,I love playing sports,2024-08-07,0
1606,Life feels meaningless,2024-10-03,1
618,I can't find joy in anything,2024-09-18,1
772,Today was productive and fun,2024-03-19,0
243,I feel very sad and lonely,2024-09-01,1
1816,Nothing makes me happy anymore,2024-08-11,1
1771,I feel happy and motivated,2024-11-23,0
724,I had a good conversation today,2024-07-15,0
1674,I have no motivation anymore,2024-05-14,1
402,I feel very sad and lonely,2024-02-06,1
446,I watched a great movie today,2024-08-06,0
1557,I had a good conversation today,2024-11-04,0
1088,I feel very lonely these days,2024-05-27,1
544,I have no motivation anymore,2024-12-24,1
285,Life feels meaningless,2024-07-18,1
305,Today was productive and fun,2024-05-06,0
585,I feel empty inside,2024-06-12,1
1755,I feel very lonely these days,2024-01-20,1
1052,I feel happy and motivated,2024-02-03,0
1729,I had a good conversation today,2024-06-10,0
1352,I feel hopeless about my future,2024-03-30,1
1244,Today was productive and fun,2024-05-12,0
1359,I feel hopeless about my future,2024-07-31,1
1362,Life feels meaningless,2024-02-19,1
921,I feel very lonely these days,2024-02-12,1
74,I feel very sad and lonely,2024-09-21,1
1228,I am excited about tomorrow,2024-04-21,0
1481,I feel very lonely these days,2024-10-24,1
1072,Today was productive and fun,2024-02-14,0
1863,Nothing makes me happy anymore,2024-10-20,1
22,I am excited about tomorrow,2024-03-27,0
1853,I feel happy and motivated,2024-07-04,0
1565,I watched a great movie today,2024-01-15,0
1227,Today was a relaxing day,2024-09-24,0
714,Nothing makes me happy anymore,2024-10-04,1
143,I have no motivation anymore,2024-10-11,1
325,I feel very lonely these days,2024-07-11,1
350,I had a great day today,2024-04-17,0
1409,I feel hopeless about my future,2024-07-11,1
1952,I feel hopeless about my future,2024-06-12,1
1814,I feel happy and motivated,2024-05-18,0
759,I feel like nobody understands me,2024-12-29,1
998,Life feels meaningless,2024-06-19,1
991,I feel like nobody understands me,2024-11-11,1
268,I feel very sad and lonely,2024-09-23,1
940,Today was productive and fun,2024-07-21,0
1954,I feel very sad and lonely,2024-05-30,1
72,I watched a great movie today,2024-05-11,0
1333,Nothing makes me happy anymore,2024-06-16,1
42,I feel empty inside,2024-01-05,1
1723,I had a good conversation today,2024-11-30,0
1614,Nothing makes me happy anymore,2024-08-15,1
635,I feel tired of everything,2024-08-15,1
1194,I feel tired of everything,2024-06-01,1
914,I had a great day today,2024-11-09,0
1542,I am excited about tomorrow,2024-06-23,0
638,Today was a relaxing day,2024-09-23,0
234,I feel hopeless about my future,2024-02-25,1
75,I feel like nobody understands me,2024-08-05,1
319,I have no motivation anymore,2024-12-21,1
1414,Nothing makes me happy anymore,2024-05-24,1
519,I have no motivation anymore,2024-10-30,1
1943,I love playing sports,2024-12-26,0
409,I feel empty inside,2024-07-22,1
380,I enjoyed spending time with friends,2024-01-04,0
1801,I enjoyed a nice walk outside,2024-01-12,0
1776,I had a great day today,2024-03-28,0
1425,I can't find joy in anything,2024-10-30,1
135,I feel very sad and lonely,2024-12-13,1
494,Life feels meaningless,2024-03-17,1
1126,I feel very lonely these days,2024-09-16,1
317,I feel happy and motivated,2024-12-18,0
986,Today was productive and fun,2024-10-23,0
1893,I feel very sad and lonely,2024-12-01,1
1261,I feel empty inside,2024-08-02,1
1628,I can't find joy in anything,2024-08-24,1
510,I feel empty inside,2024-12-26,1
707,I feel hopeless about my future,2024-04-03,1
1227,I enjoyed a nice walk outside,2024-12-08,0
499,I enjoyed a nice walk outside,2024-11-01,0
58,I watched a great movie today,2024-08-27,0
1473,I feel very lonely these days,2024-07-06,1
858,I have no motivation anymore,2024-03-18,1
1459,I love playing sports,2024-09-03,0
66,I love playing sports,2024-12-15,0
1871,I feel empty inside,2024-05-26,1
638,Today was a relaxing day,2024-06-05,0
1386,Today was a relaxing day,2024-07-08,0
566,I feel very lonely these days,2024-07-10,1
1596,I love playing sports,2024-04-21,0
1382,I enjoyed spending time with friends,2024-03-31,0
134,I feel very sad and lonely,2024-11-29,1
688,Nothing makes me happy anymore,2024-08-07,1
149,I feel like nobody understands me,2024-05-04,1
825,I can't find joy in anything,2024-03-04,1
1568,I had a good conversation today,2024-06-11,0
269,I love playing sports,2024-12-30,0
848,I feel very lonely these days,2024-09-02,1
736,I feel very sad and lonely,2024-02-13,1
823,Today was productive and fun,2024-05-15,0
389,I watched a great movie today,2024-08-25,0
414,Today was a relaxing day,2024-07-13,0
1868,I enjoyed spending time with friends,2024-05-08,0
1774,I feel hopeless about my future,2024-10-12,1
1423,I feel empty inside,2024-08-03,1
899,I love playing sports,2024-03-24,0
1769,I am excited about tomorrow,2024-07-12,0
1666,I enjoyed spending time with friends,2024-07-07,0
375,I feel like nobody understands me,2024-07-16,1
1882,I had a good conversation today,2024-04-23,0
388,Today was a relaxing day,2024-10-26,0
1389,Life feels meaningless,2024-10-31,1
1874,I feel happy and motivated,2024-01-15,0
600,I feel like nobody understands me,2024-02-12,1
51,I feel like nobody understands me,2024-09-24,1
326,I watched a great movie today,2024-07-24,0
620,Nothing makes me happy anymore,2024-04-20,1
1387,I had a good conversation today,2024-07-07,0
1915,Today was a relaxing day,2024-07-11,0
1605,I love playing sports,2024-10-09,0
1849,I feel happy and motivated,2024-04-23,0
1724,I enjoyed a nice walk outside,2024-12-29,0
364,I enjoyed a nice walk outside,2024-01-30,0
904,I feel hopeless about my future,2024-08-03,1
1890,I feel hopeless about my future,2024-10-15,1
1411,I love playing sports,2024-01-29,0
1477,I enjoyed a nice walk outside,2024-03-30,0
592,Today was productive and fun,2024-04-03,0
794,I watched a great movie today,2024-06-26,0
219,I had a good conversation today,2024-10-28,0
1755,I feel happy and motivated,2024-12-17,0
1602,I am excited about tomorrow,2024-08-01,0
629,I have no motivation anymore,2024-01-23,1
1872,I can't find joy in anything,2024-10-15,1
1236,I feel like nobody understands me,2024-11-09,1
191,I watched a great movie today,2024-11-15,0
1784,I feel happy and motivated,2024-03-10,0
873,I enjoyed a nice walk outside,2024-05-21,0
1287,I have no motivation anymore,2024-11-30,1
486,Nothing makes me happy anymore,2024-06-19,1
540,I watched a great movie today,2024-09-14,0
1839,I feel empty inside,2024-03-08,1
1650,I enjoyed a nice walk outside,2024-12-21,0
897,Today was a relaxing day,2024-06-11,0
1470,I had a great day today,2024-11-04,0
1993,I feel happy and motivated,2024-09-18,0
301,Life feels meaningless,2024-06-10,1
1210,I feel happy and motivated,2024-03-24,0
1231,I feel happy and motivated,2024-11-21,0
1645,I have no motivation anymore,2024-01-11,1
1568,Nothing makes me happy anymore,2024-06-09,1
1762,Nothing makes me happy anymore,2024-11-18,1
437,I had a good conversation today,2024-03-08,0
866,I had a good conversation today,2024-10-30,0
1200,Today was a relaxing day,2024-10-02,0
1772,I am excited about tomorrow,2024-09-15,0
1865,Today was a relaxing day,2024-07-30,0
649,I had a great day today,2024-07-10,0
620,I had a good conversation today,2024-08-07,0
958,I enjoyed spending time with friends,2024-07-16,0
291,I love playing sports,2024-05-19,0
1853,Life feels meaningless,2024-11-17,1
1517,I can't find joy in anything,2024-05-11,1
328,I love playing sports,2024-12-24,0
916,I feel tired of everything,2024-04-11,1
1140,Nothing makes me happy anymore,2024-03-01,1
281,I feel hopeless about my future,2024-08-12,1
1536,I am excited about tomorrow,2024-09-10,0
1815,I feel hopeless about my future,2024-10-22,1
874,I feel very sad and lonely,2024-06-16,1
22,I enjoyed a nice walk outside,2024-09-01,0
180,I have no motivation anymore,2024-03-22,1
147,I have no motivation anymore,2024-12-10,1
1924,I feel very sad and lonely,2024-07-07,1
1872,I feel empty inside,2024-06-14,1
1485,Life feels meaningless,2024-08-29,1
411,Life feels meaningless,2024-03-31,1
614,I feel tired of everything,2024-08-21,1
1273,I feel happy and motivated,2024-11-15,0
544,I love playing sports,2024-05-20,0
340,I feel empty inside,2024-10-25,1
528,I enjoyed spending time with friends,2024-12-26,0
1674,I enjoyed spending time with friends,2024-05-26,0
392,I feel happy and motivated,2024-06-14,0
93,I have no motivation anymore,2024-07-15,1
1363,I feel happy and motivated,2024-10-07,0
1269,I had a good conversation today,2024-03-27,0
212,I have no motivation anymore,2024-06-22,1
1351,I watched a great movie today,2024-11-20,0
262,I enjoyed a nice walk outside,2024-07-08,0
349,I watched a great movie today,2024-12-18,0
714,I enjoyed a nice walk outside,2024-11-25,0
1528,I had a good conversation today,2024-06-13,0
193,I enjoyed a nice walk outside,2024-07-05,0
815,I had a great day today,2024-10-01,0
1874,I feel like nobody understands me,2024-07-14,1
1863,I love playing sports,2024-12-18,0
2,I feel empty inside,2024-03-11,1
843,I feel empty inside,2024-12-11,1
375,I feel hopeless about my future,2024-01-18,1
484,I had a good conversation today,2024-01-17,0
1752,I love playing sports,2024-12-17,0
263,I can't find joy in anything,2024-04-04,1
604,I watched a great movie today,2024-12-25,0
100,Today was productive and fun,2024-04-14,0
1644,I am excited about tomorrow,2024-03-17,0
675,I feel happy and motivated,2024-09-25,0
947,I have no motivation anymore,2024-09-25,1
716,I am excited about tomorrow,2024-10-12,0
498,I enjoyed spending time with friends,2024-06-06,0
1151,I feel like nobody understands me,2024-07-22,1
399,I feel like nobody understands me,2024-05-25,1
1038,I had a great day today,2024-10-24,0
701,I had a great day today,2024-08-19,0
1825,I feel like nobody understands me,2024-12-06,1
794,I can't find joy in anything,2024-01-08,1
1499,I enjoyed spending time with friends,2024-07-31,0
1293,I enjoyed a nice walk outside,2024-09-06,0
36,Today was productive and fun,2024-08-07,0
397,I love playing sports,2024-02-20,0
462,Today was a relaxing day,2024-10-22,0
890,I enjoyed a nice walk outside,2024-02-04,0
1367,Today was a relaxing day,2024-05-07,0
183,I enjoyed spending time with friends,2024-02-03,0
958,I watched a great movie today,2024-07-12,0
577,I had a good conversation today,2024-02-06,0
1281,I can't find joy in anything,2024-05-08,1
71,I enjoyed a nice walk outside,2024-08-15,0
1890,I enjoyed spending time with friends,2024-09-12,0
1069,I feel hopeless about my future,2024-03-11,1
1083,I love playing sports,2024-06-12,0
337,I enjoyed a nice walk outside,2024-04-19,0
1493,I watched a great movie today,2024-09-21,0
934,Life feels meaningless,2024-05-06,1
153,I enjoyed a nice walk outside,2024-10-31,0
1010,I feel happy and motivated,2024-12-01,0
660,I feel very sad and lonely,2024-08-12,1
1632,I watched a great movie today,2024-03-21,0
1714,I had a great day today,2024-01-13,0
259,I feel empty inside,2024-08-28,1
308,I feel very lonely these days,2024-03-12,1
180,I have no motivation anymore,2024-12-11,1
453,I feel empty inside,2024-11-23,1
1896,I have no motivation anymore,2024-10-23,1
644,I feel empty inside,2024-05-04,1
1153,I love playing sports,2024-03-19,0
895,I have no motivation anymore,2024-09-26,1
1432,Today was a relaxing day,2024-04-04,0
1066,Today was productive and fun,2024-02-10,0
684,I feel very lonely these days,2024-11-22,1
968,I watched a great movie today,2024-09-20,0
1048,I feel hopeless about my future,2024-06-30,1
1959,I have no motivation anymore,2024-03-26,1
1076,I feel very sad and lonely,2024-11-15,1
395,I feel very lonely these days,2024-06-11,1
1771,I feel tired of everything,2024-01-15,1
1373,I enjoyed a nice walk outside,2024-03-09,0
1700,I feel empty inside,2024-03-28,1
660,I feel tired of everything,2024-09-27,1
10,I am excited about tomorrow,2024-01-24,0
904,I feel like nobody understands me,2024-07-24,1
595,I feel very lonely these days,2024-01-01,1
1672,I feel like nobody understands me,2024-02-18,1
405,Life feels meaningless,2024-05-01,1
633,I had a great day today,2024-11-04,0
1574,I enjoyed a nice walk outside,2024-08-19,0
273,I feel very sad and lonely,2024-07-28,1
1011,I feel empty inside,2024-04-23,1
1407,I feel happy and motivated,2024-06-22,0
776,Nothing makes me happy anymore,2024-06-06,1
628,Life feels meaningless,2024-08-03,1
455,I had a good conversation today,2024-07-13,0
1073,I enjoyed spending time with friends,2024-02-21,0
335,I feel like nobody understands me,2024-07-09,1
573,I can't find joy in anything,2024-03-20,1
899,I feel very lonely these days,2024-12-27,1
1913,I feel hopeless about my future,2024-01-16,1
181,I feel hopeless about my future,2024-07-11,1
1596,Nothing makes me happy anymore,2024-05-19,1
1899,I can't find joy in anything,2024-12-31,1
1851,I feel empty inside,2024-07-23,1
668,I feel very lonely these days,2024-09-15,1
217,I am excited about tomorrow,2024-06-10,0
568,I can't find joy in anything,2024-12-24,1
925,I love playing sports,2024-09-20,0
931,I feel very sad and lonely,2024-05-23,1
1307,I am excited about tomorrow,2024-07-16,0
19,I feel tired of everything,2024-07-10,1
25,I have no motivation anymore,2024-06-13,1
508,I feel tired of everything,2024-09-22,1
767,I have no motivation anymore,2024-06-06,1
529,I feel empty inside,2024-07-02,1
213,I watched a great movie today,2024-01-23,0
841,Nothing makes me happy anymore,2024-07-17,1
323,I feel tired of everything,2024-05-09,1
1415,I feel like nobody understands me,2024-02-18,1
53,Nothing makes me happy anymore,2024-11-30,1
1024,I watched a great movie today,2024-11-01,0
942,I can't find joy in anything,2024-10-01,1
970,I have no motivation anymore,2024-06-30,1
1611,I am excited about tomorrow,2024-02-20,0
1346,I feel tired of everything,2024-10-15,1
1457,I can't find joy in anything,2024-09-23,1
1369,I had a good conversation today,2024-11-16,0
325,Today was a relaxing day,2024-10-10,0
111,I enjoyed spending time with friends,2024-03-24,0
1376,I feel very sad and lonely,2024-03-09,1
1329,I can't find joy in anything,2024-02-08,1
